Close,High,Low,Open,Volume,MA_10,MA_50,MA_100,stoch_k,stoch_d,RSI_14,MACD,MACD_signal,MACD_diff,ATR_14,BB_high,BB_low,BB_width,log_return,target
-1.0537822956711342,-1.1104951292291623,-1.021617256249443,-1.0884708719722889,0.48373050468686474,-0.7194208502333339,-0.7870400815029938,-1.7481551394500103,-2.1107142084607635,-1.8506755192624527,-1.2287513506220098,-0.8386846720921199,-0.6471894609833647,-1.0819537996034,0.5814207978865674,-0.8744822632100602,-0.154953866098725,-0.929833964627363,0.09281608142765184,-2.3481938969968152
-1.3817067865299661,-1.1111975076608815,-1.2826086417848324,-1.0074211940809972,0.5218246461646195,-0.7752193118591778,-0.8071653048425287,-1.6569636279817612,-2.662976949715068,-2.2693940845394205,-1.7468139240802936,-1.0167596497862983,-0.714983334846029,-1.5271993548936231,1.0409525880930908,-0.8551821845983331,-0.3517464398915027,-0.8168876595290275,-2.3481938969968152,0.23548268595036712
-1.2851943215635018,-1.2338583228727737,-1.2451001151705812,-1.3425266713253337,0.5136517127206844,-0.8126625089833673,-0.8092687604100615,-1.566315527725761,-2.3094050782765985,-2.3733795455632403,-1.5473717993434892,-1.1207631308955888,-0.793938331504629,-1.6653992268695088,0.8913429679827497,-0.8448682354243013,-0.4436271616020256,-0.7625083667745304,0.23548268595036712,2.4396633880951364
-0.8220498432682556,-0.9228323827909795,-1.194522415520009,-1.2450841899282272,0.5740980517023812,-0.80318409718818,-0.8069654515819619,-1.4714674174461493,-0.6126826912342164,-1.861560873188185,-0.7394969206850618,-1.0338298458157467,-0.8364397329304549,-1.2140215038267368,1.6987819385009162,-0.831817386692752,-0.43044269154684284,-0.753026712137975,2.4396633880951364,0.07352034028007635
-0.7502102196112785,-0.7828675171249365,-0.779641517481904,-0.7580677128650799,0.4770897025268417,-0.8215856354658949,-0.7908522824483819,-1.3731074487247616,-0.34949937922722635,-1.0711362358689644,-0.6322366381776312,-0.938875344789645,-0.847871748556622,-0.829312436612999,1.4883251638952646,-0.8110766432085047,-0.42108447992923076,-0.7326598877364751,0.07352034028007635,-0.08338308170181429
-0.7045814845142521,-0.7507496670200022,-0.747883427003639,-0.7167918092169749,0.410822674603044,-0.8602859368395644,-0.750531887128084,-1.2767636879590951,-0.1823392381487486,-0.34440118268120956,-0.5624272937406677,-0.8481351918754783,-0.8354499359919635,-0.5339482458966847,1.2968278301101968,-0.7908657238151975,-0.33626445522502996,-0.7475070001619405,-0.08338308170181429,-0.8060514838131114
-0.7805225675057925,-0.7832506326331461,-0.6940384340939828,-0.6546167138483123,0.3948128426440074,-0.873990686847741,-0.7094120787654963,-1.1917147546330176,-0.46054818081447535,-0.29242278152605883,-0.710334790545607,-0.8054068237768294,-0.8153566635446722,-0.43895827104987983,0.81110045695513,-0.7800340667600848,-0.26844154134340936,-0.7656765993881748,-0.8060514838131114,0.6932466731003457
-0.6039034749111203,-0.6776384575365979,-0.647054757028398,-0.7226697068883827,0.6985202713658292,-0.8521109030699178,-0.6698811038244282,-1.103014301105048,0.18649303942750578,-0.10929517375258856,-0.42530265227220043,-0.7100452437948259,-0.7766161841754768,-0.20806379417399695,0.576042669635344,-0.7450555779337541,-0.23620246553620464,-0.7389383608504926,0.6932466731003457,-0.31891711916714854
-0.5978794565134787,-0.6323031223984187,-0.5663526135290983,-0.5123062802261318,0.9999999999999999,-0.8053898138467833,-0.6155609876010979,-1.013409855093127,0.2085619344575311,0.024260440326618515,-0.4156846150711939,-0.6358225222290188,-0.7279822943113899,-0.08556105956589773,0.23650546643787224,-0.7152194363159375,-0.24328280777503333,-0.7003793402152116,-0.31891711916714854,-2.4434016725285095
-0.9486824002229249,-0.6565032520003482,-0.8049303673071931,-0.5409773588677727,0.6937640846808021,-0.7838339465013487,-0.6349817281971359,-0.9322485973088702,-1.076599037822802,-0.1862199989189279,-1.1021112227128367,-0.7072031259423156,-0.7060411646482913,-0.41607763123223646,0.6770171332151127,-0.7151931324070243,-0.24289609741034804,-0.7005249314826254,-2.4434016725285095,-0.15191538975301724
-0.9149094460148727,-0.9499697312891856,-0.8709950370058085,-0.9027293055558242,0.5639441571045538,-0.7671214010496202,-0.6376147949051639,-0.84686955436789,-0.5548194501200844,-0.439497429902321,-1.0394007748309793,-0.7536820145424807,-0.6995355196541326,-0.6072037431956413,0.25796789176097157,-0.7155489996149496,-0.2017221548643421,-0.7197542648691643,-0.15191538975301724,-0.05792502815789452
-0.8653715074895888,-0.8764754062975716,-0.7949977957995871,-0.8649148305364351,0.45804145684066067,-0.7049834321043014,-0.6467131145926716,-0.7616936558053149,-0.33485208866976696,-0.6251607091248635,-0.94423731891199,-0.7744575198582148,-0.6992689957131143,-0.6844581329690481,-0.13392112976824036,-0.7136401623356162,-0.1924130845555973,-0.721746493073171,-0.05792502815789452,-1.1433038388484429
-0.9968745474040547,-0.8511259301710132,-0.8792939618838741,-0.8073114333566466,0.5596086015542203,-0.6702858123593501,-0.6553717571069413,-0.6813779864962027,-0.9187757959091589,-0.571238691318644,-1.1990532760453567,-0.8399001080050108,-0.7146103912554009,-0.8777193768277932,-0.10813952984025044,-0.7135439850717727,-0.1989437176017538,-0.718650860382938,-1.1433038388484429,-0.33329749184584606
-0.9933498557884153,-1.0173342081494399,-0.8634802625099246,-0.9637288213902034,0.4306534351934316,-0.6909007795916791,-0.6435604294071744,-0.6105136093926098,-0.9031248193506058,-0.6902409884069697,-1.1914236535190794,-0.8910816529958725,-0.7390485096302762,-0.9903573214010482,-0.7413633556667126,-0.7148056737749399,-0.22096038386523434,-0.7100884083917836,-0.33329749184584606,-0.4767721179214616
-1.0136648965549293,-0.9553972009888263,-0.9204618569482956,-0.9426990097213923,0.14351041355795194,-0.7226060284850963,-0.6400430120211007,-0.5475210769524023,-0.9933313569699489,-0.9152175533272184,-1.2336592971367468,-0.939071549388431,-0.7700054044861367,-1.0710744760801179,-0.9038750550366115,-0.7479638187344416,-0.2456058018698353,-0.7380871422359792,-0.4767721179214616,-1.0226683131451282
-1.124340213286061,-1.039299497286809,-0.9764632634089447,-0.9637941313643317,0.39250759603431784,-0.7731215673447064,-0.6436253817168438,-0.49894671676985,-1.5979227832096279,-1.1472554680108764,-1.4632940738461049,-1.0164773233983326,-0.8131689853617657,-1.2222207788334725,-1.1603407774570322,-0.8360239091629292,-0.21090261902287266,-0.8584954618181441,-1.0226683131451282,0.90618033658929
-0.9150376166190777,-1.0078201730288907,-0.9989422410314194,-1.083311384016276,0.2610121936031169,-0.7893096766678073,-0.6473276633689338,-0.43958792939843383,-0.7389355543182948,-1.0911584295435843,-0.968333391698412,-1.00109050979384,-0.8440426603975454,-1.0700440270212428,-1.2051496743656134,-0.8653646462157445,-0.19972133994037916,-0.8985325667615031,0.90618033658929,-0.716465529650943
-0.9753418858975945,-0.9956243293508743,-0.9091570222718753,-0.8694865287253092,0.37596433799944073,-0.8340101443365594,-0.6708753737957834,-0.3875194859072293,-1.7149425598633554,-1.3377047028287112,-1.1016643348488095,-1.0100388064256882,-0.8708684616984288,-1.0199222209838688,-1.5200179967556284,-0.8804894771107794,-0.21088290822356853,-0.9114592884797633,-0.716465529650943,0.9142270589719973
-0.7632195359381008,-0.825265633366839,-0.933988451040892,-0.9401519207304501,0.43259444813900094,-0.8539078680400396,-0.7021024457600866,-0.32190385168080893,-0.35363057515536905,-0.9125788101825921,-0.6447551011496248,-0.9400775497884394,-0.8757004757029236,-0.7475895315045712,-1.1083410620928265,-0.8621521467244007,-0.19927905141821328,-0.8949077516065255,0.9142270589719973,-0.5900532953373765
-0.8027601673353817,-0.841548042465764,-0.6835177497997412,-0.7157468496309479,0.2772523152336618,-0.8363469700273161,-0.7117353729196139,-0.2388381153489748,-0.6073857094649696,-0.8676333826867624,-0.7398259549766139,-0.8995037327966151,-0.8699223654723715,-0.6162122643835845,-1.6703529103923582,-0.8526973113688309,-0.1355481142027524,-0.912737179384016,-0.5900532953373765,0.7030395544420397
-0.6246671127923503,-0.7312746286859942,-0.739061735204118,-0.7548675241328677,0.49034780790081567,-0.8014179814020937,-0.7094020861024588,-0.13455902730165673,0.5355405761856347,-0.09873147531731123,-0.38276353033444704,-0.8042283179697455,-0.8426544959007567,-0.35012057772917216,-1.5969622410979387,-0.8168831124046876,-0.11458979983951481,-0.879689253577723,0.7030395544420397,-0.20791844860691167
-0.5998661008786579,-0.6976881691329189,-0.5919681926802937,-0.568407548001008,0.43818014762037927,-0.7694659390363877,-0.6950126513413073,-0.029215970572435166,0.6947030348206733,0.25944304257098205,-0.3351477155477409,-0.7222538630673562,-0.8013562357953068,-0.17639270007748886,-1.9272698953344392,-0.8255216271562057,0.12367938479550585,-0.9983952537989701,-0.20791844860691167,0.39248518323183773
-0.4730412880176796,-0.5420794202149699,-0.5213293124189631,-0.5345116714292262,0.507349295384102,-0.706425631457999,-0.6732086606129498,0.055617121851560945,0.9593979366476023,0.7947516234858467,-0.09576276430372317,-0.6149809147707388,-0.74282063217314,0.037044488166887234,-1.9207629769040298,-0.8056186590141609,0.2929947078654417,-1.0515248590262483,0.39248518323183773,0.8397805852158015
-0.2687373449146977,-0.34509419641034417,-0.39325141666298913,-0.43602423044609284,0.5707682510439407,-0.619222700483091,-0.6331580671944126,0.12496553403127465,1.0360653609910977,0.9657613304940341,0.2453052620410219,-0.4612740970802821,-0.6594585953178178,0.3444517228305377,-1.654858143013433,-0.7018222241499308,0.16400422624617372,-0.8700074904353514,0.8397805852158015,0.6764803124441431
-0.09083654627797529,-0.11611882767018446,-0.17852490367618604,-0.2364369495147556,0.5049101047818005,-0.508165637952038,-0.5791677088510221,0.18567269221437768,0.8828101478851926,1.030030160465804,0.5016277354478476,-0.2824248567751096,-0.5502594762146854,0.6643730716197641,-1.3386497927841057,-0.5677474306552309,-0.017824752785481845,-0.6293049806721865,0.6764803124441431,1.7419641407601343
0.27534686993609037,0.2042295897780528,0.03737783488388515,-0.01738729629364484,0.7988819201458814,-0.3397213808172582,-0.4738850111819383,0.2677963464913468,1.0702753386157484,1.0679126242318524,0.9250195685959415,-0.01827181334763793,-0.4001153961703649,1.17136403154277,-0.6493434891687793,-0.3470752370879725,-0.3460427445800837,-0.22148810406546157,1.7419641407601343,0.5846271951326385
0.4413278023817346,0.4498066305406411,0.4053404017215852,0.33136796554317954,0.7114517413893986,-0.1764906357846373,-0.36026843254700025,0.3515629309286926,0.8973846593947182,1.0205308623938167,1.081946395218473,0.23777851170919204,-0.21914122875717879,1.5531100444917747,-0.4215888267163533,-0.12126415867540799,-0.6216870181639196,0.16623633832741377,0.5846271951326385,-0.8605638096401447
0.35173655004234683,0.3582420240784602,0.3074522956795188,0.5173054618820287,0.6824963400391492,-0.016784410028171125,-0.2516282001003168,0.4032200070536278,0.6874178144640853,0.9537729580814923,0.8194182557729311,0.39274427346208646,-0.03752911080543232,1.5610093109336873,-0.1953190544370721,0.033930213637624676,-0.7792791204289918,0.416773439053348,-0.8605638096401447,1.124044188282646
0.6144862886628685,0.5877282134962327,0.49499492875076906,0.4236509589842732,0.6881196378342431,0.14901452957548111,-0.09589254679994552,0.4690413249631886,0.9938192771463634,0.9276509176395563,1.0742040907710777,0.5933307791409956,0.15543665959796837,1.7015931342609185,0.18202467252372231,0.23413288016657471,-0.9881875147866928,0.7409430020119931,1.124044188282646,1.3753181924655113
0.9257486009750338,0.8836210910037311,0.7426557577891083,0.6709145210281365,0.6983722280055739,0.3570305775329575,0.07000564480049368,0.5225165432748987,1.0462228131498188,0.9785030828828656,1.3213097600166703,0.8448030519544888,0.3695800524269779,1.9638198619373353,0.7273700449068493,0.4851465144849675,-1.1527229174103435,1.0997201580465248,1.3753181924655113,-0.6516554017272106
0.8719810325109815,1.0654732522340638,1.0608901212235948,1.013334715374668,0.6918653698381627,0.5371435385295067,0.21385502542837984,0.5848793281420201,0.6349580587370055,0.9605796398707559,1.1695227557365901,1.002134583960937,0.5782898549507665,1.8965397595425817,0.7667022919665386,0.6810896890656073,-1.1921975028099288,1.3364312802018374,-0.6516554017272106,0.10881176147453825
0.9558686929632387,0.9549444281154876,1.0131876396410113,0.9124961153229708,0.6201371868471699,0.7243672364464472,0.3551013173373162,0.6741663610626687,0.7834536953684208,0.8887059632886167,1.238154945571013,1.1333709795308669,0.7764504053401505,1.7659162263128458,0.5720050412135331,0.8669812140369776,-1.1950136467568924,1.5431944431969695,0.10881176147453825,-0.5822354193612098
0.9145977584091887,0.9006697311190752,0.9720197445765928,1.0420057940163088,0.5993359197839977,0.8913615819315116,0.5084637131683941,0.7463181656644409,0.6671470400083463,0.7591906248543354,1.1127048357890172,1.1977017023115346,0.950269188442901,1.4645102491378006,0.3403971431859221,1.0096136100449566,-1.0558934844390218,1.6353915298199233,-0.5822354193612098,-0.026470079882392354
0.9740689187603685,0.9488145799841279,1.0855255123970655,1.0002074105751932,0.5488343347800851,1.0409261384360093,0.6622607898412309,0.8285357742164068,0.7821253146492504,0.8094719097751882,1.1680284635495464,1.245073519193569,1.1005837078619347,1.173474455394891,-0.10172958202258378,1.137766707067999,-0.8621901102341366,1.6859303120405917,-0.026470079882392354,0.9154217496455209
1.2057372858611461,1.1337316652801404,1.0602366625717794,1.0661051744690786,0.5646726244327942,1.1969613112921427,0.8333401772219704,0.9135466179715364,1.0944627436696872,0.9157315153760701,1.3672892617155985,1.3404831492252103,1.2435126055061057,1.0820238009750656,0.24606126543225304,1.282012087315593,-0.6428074575802032,1.7416634134624085,0.9154217496455209,0.028049988971228824
1.275974776965559,1.2459845091856612,1.3743542364998231,1.3193772541326032,0.6030370037903799,1.3173811011782475,1.0273377372587809,1.00818396595856,1.0129505415581266,1.0338790223080547,1.4228454156093897,1.4144453719849313,1.3754353137568465,0.9457423539446307,-0.13527574216144467,1.3946639705450827,-0.2881544599594439,1.7011917844982736,0.028049988971228824,-1.4180595886602276
1.081219543875861,1.2733772680226738,1.1881185207322071,1.3634614866681571,0.6965205110550792,1.3943883768291263,1.2000459287131786,1.1024175644934857,0.5460070646920973,0.9532066680705861,0.8097837829116564,1.3755583919798338,1.4717306920178548,0.5045956580927868,0.26803874397130056,1.4607372308240714,0.08157484385899215,1.6043574090491357,-1.4180595886602276,-0.8894215355715842
0.9838739699820624,1.053085850801941,1.0689276626409343,1.1657681949864953,0.6796647170374408,1.4704624646628963,1.3598485958661821,1.2055996728973766,0.2437625924593712,0.6625557592113195,0.5265568242610686,1.283695903105879,1.5269328089712562,-0.004231594829396597,0.2669568368467184,1.4755416084644437,0.5799500246321848,1.3955671427407879,-0.8894215355715842,1.0654027333395868
1.2431631022890457,1.1325823187555115,1.097222422264575,1.0507573305492939,0.6215330242438626,1.5461200885121777,1.5242928549959762,1.3184514537135803,0.7969723929041155,0.5887644884436825,0.8237363811460441,1.2795018795665172,1.5700976528979176,-0.15328018265069648,0.45351532757814683,1.5266522285430875,0.9929780879566412,1.2655571727485495,1.0654027333395868,1.796506902670285
1.6414532548564926,1.5375354109334507,1.4269576579710281,1.3180057446759412,0.6541354620245282,1.6322510103418197,1.7263594904283253,1.4232942674109716,1.148009184896309,0.7944450247920316,1.180587751953301,1.3939800735955055,1.6318390906426947,0.07673994474604386,0.9261100368697385,1.6120636066907366,1.4334579276378472,1.1611971236990228,1.796506902670285,0.22594534176515266
1.750077841920344,1.8075041390520747,1.7795639464910482,1.7355324092682312,0.7581488470242109,1.7379248902585211,1.945538561297145,1.5079826194653696,0.7896398664785912,0.9809499003272905,1.2633393663096968,1.4960635709239383,1.7054957901973893,0.22427775853028217,1.095152756174992,1.70250695861376,1.8412197439788711,1.0776887944231266,0.22594534176515266,-1.2979049091185098
1.573779175836183,1.7315834158417998,1.6540998853423396,1.8500207939124191,0.6633024008873202,1.8122868483782761,2.1398109195672292,1.6024777663875074,0.3055465931539616,0.8130489599888393,0.7882539475216795,1.4849096186172333,1.76177004090167,0.009043838997618394,1.420974000240484,1.7168574579706442,2.399756808774872,0.8483550115542503,-1.2979049091185098,0.10005793477372309
1.6585640305178782,1.618755898673963,1.683897599865158,1.66552011700436,0.7302978961393581,1.90181889274793,2.3450602181742104,1.7150324485502861,0.39903350549210465,0.5571533172966351,0.8697957961146483,1.4789623387027675,1.8053758719506083,-0.14781976751541126,1.2100336122935071,1.7222200125135299,2.971077394774834,0.6060684021597756,0.10005793477372309,-0.6064948775939538
